district_gadm,state_gadm,year,q,quarter,quarter_num,flood_exposure_ruleA_qt,flood_exposure_ruleB_qt,deposits,mean_radiance,pixel_count
KALAHANDI,ODISHA,2024,2,2024Q2,38,0,0,5757.539000000001,0.3494648039340973,279072.0
KALAHANDI,ODISHA,2024,3,2024Q3,39,0,0,5688.2059,0.228057121237119,279071.0
KALAHANDI,ODISHA,2024,4,2024Q4,40,0,0,5909.1686,0.2964209715525308,279072.0
KAMRUP,ASSAM,2015,1,2015Q1,1,0,0,2848.6525,0.327037493387858,127756.0
KAMRUP,ASSAM,2015,2,2015Q2,2,0,0,2929.0974,0.2370498726765314,127696.0
KAMRUP,ASSAM,2015,3,2015Q3,3,1,1,2119.501,0.1907572001218795,127023.0
KAMRUP,ASSAM,2015,4,2015Q4,4,0,0,2204.0771,0.2991313139597575,127800.0
KAMRUP,ASSAM,2016,1,2016Q1,5,0,0,2335.6379,0.2190723766883213,123935.0
KAMRUP,ASSAM,2016,2,2016Q2,6,1,0,2328.4949,0.2212571203708647,127796.0
KAMRUP,ASSAM,2017,2,2017Q2,10,1,0,2897.4564,0.2637832015752792,127797.0
KAMRUP,ASSAM,2017,3,2017Q3,11,0,0,3033.0877,0.2676012565692265,127789.0
KAMRUP,ASSAM,2017,4,2017Q4,12,0,0,3028.1008,0.3359250326951344,127799.0
KAMRUP,ASSAM,2018,1,2018Q1,13,0,0,3206.9089,0.3330556154251098,127800.0
KAMRUP,ASSAM,2018,2,2018Q2,14,1,0,3263.2588,0.3086571296056111,127800.0
KAMRUP,ASSAM,2018,3,2018Q3,15,0,0,3335.9134,0.259642407298088,127795.0
KAMRUP,ASSAM,2018,4,2018Q4,16,0,0,3388.087,0.3434076408545176,127799.0
KAMRUP,ASSAM,2019,1,2019Q1,17,0,0,3593.8534,0.3363447686036427,127800.0
KAMRUP,ASSAM,2019,2,2019Q2,18,0,0,3657.0948,0.3126818438371022,127800.0
KAMRUP,ASSAM,2019,3,2019Q3,19,1,1,3834.597,0.2056140601634978,127615.0
KAMRUP,ASSAM,2019,4,2019Q4,20,0,0,3989.9306,0.3313640256722768,127799.0
KAMRUP,ASSAM,2020,1,2020Q1,21,0,0,4580.1993,0.3468963106473287,127618.0
KAMRUP,ASSAM,2020,2,2020Q2,22,1,0,4756.0429,0.307819108168284,127800.0
KAMRUP,ASSAM,2020,3,2020Q3,23,0,0,4772.1485,0.1920103232065836,127799.0
KAMRUP,ASSAM,2020,4,2020Q4,24,0,0,4789.4198,0.3694146374861399,127800.0
KAMRUP,ASSAM,2021,1,2021Q1,25,0,0,5026.4669,0.3515767653783162,127800.0
KAMRUP,ASSAM,2021,2,2021Q2,26,0,0,5003.4538,0.3612132569154103,127799.0
KAMRUP,ASSAM,2021,3,2021Q3,27,0,0,5136.5167,0.2113641550143559,127777.0
KAMRUP,ASSAM,2021,4,2021Q4,28,0,0,5492.2368,0.4330564041932423,127800.0
KAMRUP,ASSAM,2022,1,2022Q1,29,0,0,5675.7473,0.4279770056406656,127800.0
KAMRUP,ASSAM,2022,2,2022Q2,30,0,0,5899.1928,0.4181745946407317,127800.0
KAMRUP,ASSAM,2022,3,2022Q3,31,0,0,6157.3665,0.2695131252209345,127734.0
KAMRUP,ASSAM,2022,4,2022Q4,32,0,0,6227.3282,0.4271593987941741,127800.0
KAMRUP,ASSAM,2023,1,2023Q1,33,0,0,5779.146199999999,0.40312322974205,127800.0
KAMRUP,ASSAM,2023,2,2023Q2,34,1,0,6071.4511,0.4425726036230723,127800.0
KAMRUP,ASSAM,2023,3,2023Q3,35,0,0,6423.6522,0.3225859254598617,127800.0
KAMRUP,ASSAM,2023,4,2023Q4,36,0,0,6344.1327,0.4829825560251872,127800.0
KAMRUP,ASSAM,2024,1,2024Q1,37,0,0,6705.1687,0.4756936033566792,127800.0
KAMRUP,ASSAM,2024,2,2024Q2,38,1,0,6693.0801,0.4874594708283742,127800.0
KAMRUP,ASSAM,2024,3,2024Q3,39,1,0,6877.545700000001,0.2680189485351244,127800.0
KAMRUP,ASSAM,2024,4,2024Q4,40,0,0,6924.5978000000005,0.5535483360290527,127800.0
KAMRUP METROPOLITAN,ASSAM,2015,1,2015Q1,1,0,0,37456.9173,1.2581521272659304,24737.0
KAMRUP METROPOLITAN,ASSAM,2015,2,2015Q2,2,0,0,34821.7464,0.9498478174209596,24737.0
KAMRUP METROPOLITAN,ASSAM,2015,3,2015Q3,3,1,0,35409.3194,0.9093620777130128,24673.0
KAMRUP METROPOLITAN,ASSAM,2015,4,2015Q4,4,0,0,37109.416,1.3162571986516316,24738.0
KAMRUP METROPOLITAN,ASSAM,2016,1,2016Q1,5,0,0,38975.3781,0.9903243978818258,24423.0
KAMRUP METROPOLITAN,ASSAM,2016,2,2016Q2,6,1,0,38337.6616,0.8860866030057272,24737.0
KAMRUP METROPOLITAN,ASSAM,2017,2,2017Q2,10,1,0,48612.7529,0.8759192625681559,24738.0
KAMRUP METROPOLITAN,ASSAM,2017,3,2017Q3,11,0,0,48577.534,0.9819549520810446,24736.0
KAMRUP METROPOLITAN,ASSAM,2017,4,2017Q4,12,0,0,47398.9951,1.2142279148101809,24738.0
KAMRUP METROPOLITAN,ASSAM,2018,1,2018Q1,13,0,0,55068.0368,1.1750493049621582,24738.0
KAMRUP METROPOLITAN,ASSAM,2018,2,2018Q2,14,1,0,51154.1987,1.1112054189046223,24738.0
KAMRUP METROPOLITAN,ASSAM,2018,3,2018Q3,15,0,0,52918.6469,1.1987504561742146,24738.0
KAMRUP METROPOLITAN,ASSAM,2018,4,2018Q4,16,0,0,52967.5019,1.4595327377319336,24738.0
KAMRUP METROPOLITAN,ASSAM,2019,1,2019Q1,17,0,0,59737.0227,1.3338847160339355,24738.0
KAMRUP METROPOLITAN,ASSAM,2019,2,2019Q2,18,0,0,56731.7957,1.1419601440429688,24738.0
KAMRUP METROPOLITAN,ASSAM,2019,3,2019Q3,19,0,0,58523.0111,0.9379657506942748,24723.0
KAMRUP METROPOLITAN,ASSAM,2019,4,2019Q4,20,0,0,60557.454,1.4258132775624592,24738.0
KAMRUP METROPOLITAN,ASSAM,2020,1,2020Q1,21,0,0,65567.4085,1.2684154907862346,24708.0
KAMRUP METROPOLITAN,ASSAM,2020,2,2020Q2,22,1,0,63678.3803,1.1694271961847942,24738.0
KAMRUP METROPOLITAN,ASSAM,2020,3,2020Q3,23,0,0,63895.6097,0.7593697706858317,24738.0
KAMRUP METROPOLITAN,ASSAM,2020,4,2020Q4,24,0,0,65925.3466,1.4254657824834187,24738.0
KAMRUP METROPOLITAN,ASSAM,2021,1,2021Q1,25,0,0,66304.4243,1.3328466415405271,24738.0
KAMRUP METROPOLITAN,ASSAM,2021,2,2021Q2,26,0,0,65523.4474,1.2772119839986165,24738.0
KAMRUP METROPOLITAN,ASSAM,2021,3,2021Q3,27,0,0,64725.1225,0.8163893446326256,24738.0
KAMRUP METROPOLITAN,ASSAM,2021,4,2021Q4,28,0,0,64967.6769,1.8160497347513835,24738.0
KAMRUP METROPOLITAN,ASSAM,2022,1,2022Q1,29,0,0,74927.8664,1.6825058460235596,24738.0
KAMRUP METROPOLITAN,ASSAM,2022,2,2022Q2,30,0,0,71638.4262,1.4875709613164263,24738.0
KAMRUP METROPOLITAN,ASSAM,2022,3,2022Q3,31,0,0,71901.5994,1.1377694010734558,24738.0
KAMRUP METROPOLITAN,ASSAM,2022,4,2022Q4,32,0,0,74369.1452,1.8747587203979488,24738.0
KAMRUP METROPOLITAN,ASSAM,2023,1,2023Q1,33,0,0,82133.9847,1.7351779143015544,24738.0
KAMRUP METROPOLITAN,ASSAM,2023,2,2023Q2,34,1,0,78732.8179,1.8024322986602783,24738.0
KAMRUP METROPOLITAN,ASSAM,2023,3,2023Q3,35,0,0,77797.1609,1.6531141599019368,24738.0
KAMRUP METROPOLITAN,ASSAM,2023,4,2023Q4,36,0,0,81475.7829,2.329807043075561,24738.0
KAMRUP METROPOLITAN,ASSAM,2024,1,2024Q1,37,0,0,84961.0243,2.095121741294861,24738.0
KAMRUP METROPOLITAN,ASSAM,2024,2,2024Q2,38,1,0,81853.92790000001,1.9770547151565552,24738.0
KAMRUP METROPOLITAN,ASSAM,2024,3,2024Q3,39,1,0,81933.03379999999,1.478757341702779,24738.0
KAMRUP METROPOLITAN,ASSAM,2024,4,2024Q4,40,0,0,83961.7419,2.6793976624806723,24738.0
KANCHEEPURAM,TAMIL NADU,2015,1,2015Q1,1,0,0,32489.8442,1.7416085799535117,114699.0
KANCHEEPURAM,TAMIL NADU,2015,2,2015Q2,2,0,0,33167.8135,1.7524025837580364,114699.0
KANCHEEPURAM,TAMIL NADU,2015,3,2015Q3,3,0,0,34221.3722,1.59641695022583,114699.0
KANCHEEPURAM,TAMIL NADU,2015,4,2015Q4,4,1,1,35743.2465,1.3850270509719849,114698.0
KANCHEEPURAM,TAMIL NADU,2016,1,2016Q1,5,0,0,38394.7204,1.6278841495513916,114574.0
KANCHEEPURAM,TAMIL NADU,2016,2,2016Q2,6,0,0,39622.9379,1.6473301251729329,114699.0
KANCHEEPURAM,TAMIL NADU,2017,2,2017Q2,10,0,0,45586.3685,1.830657203992208,114699.0
KANCHEEPURAM,TAMIL NADU,2017,3,2017Q3,11,0,0,48250.8198,1.4700979391733802,114699.0
KANCHEEPURAM,TAMIL NADU,2017,4,2017Q4,12,0,0,48438.5337,1.6267642577489216,114699.0
KANCHEEPURAM,TAMIL NADU,2018,1,2018Q1,13,0,0,50637.0587,1.837520996729533,114699.0
KANCHEEPURAM,TAMIL NADU,2018,2,2018Q2,14,0,0,51836.3164,1.9390246868133545,114699.0
KANCHEEPURAM,TAMIL NADU,2018,3,2018Q3,15,0,0,52839.1933,1.6168877283732097,114699.0
KANCHEEPURAM,TAMIL NADU,2018,4,2018Q4,16,0,0,54399.6772,1.7753108739852903,114699.0
KANCHEEPURAM,TAMIL NADU,2019,1,2019Q1,17,0,0,55797.1631,1.998759428660075,114699.0
KANCHEEPURAM,TAMIL NADU,2019,2,2019Q2,18,0,0,57713.5415,1.952350378036499,114699.0
KANCHEEPURAM,TAMIL NADU,2019,3,2019Q3,19,0,0,60074.0053,1.703352729479472,114699.0
KANCHEEPURAM,TAMIL NADU,2019,4,2019Q4,20,0,0,63212.9678,1.75590705871582,114699.0
KANCHEEPURAM,TAMIL NADU,2020,1,2020Q1,21,0,0,63896.6941,2.035505771636963,114698.0
KANCHEEPURAM,TAMIL NADU,2020,2,2020Q2,22,0,0,66929.2465,1.807588577270508,114699.0
KANCHEEPURAM,TAMIL NADU,2020,3,2020Q3,23,0,0,69914.3948,1.0554014245669048,114696.0
KANCHEEPURAM,TAMIL NADU,2020,4,2020Q4,24,0,0,71230.9762,1.8348817825317385,114699.0
KANCHEEPURAM,TAMIL NADU,2021,1,2021Q1,25,0,0,73552.1537,1.9324955145517984,114699.0
KANCHEEPURAM,TAMIL NADU,2021,2,2021Q2,26,0,0,34118.4834,2.0962840716044107,114699.0
KANCHEEPURAM,TAMIL NADU,2021,3,2021Q3,27,0,0,33007.8788,1.6208521922429402,114699.0
KANCHEEPURAM,TAMIL NADU,2021,4,2021Q4,28,1,0,34705.1,1.7321762243906658,114699.0
KANCHEEPURAM,TAMIL NADU,2022,1,2022Q1,29,0,0,34006.9753,2.276198466618856,114699.0
KANCHEEPURAM,TAMIL NADU,2022,2,2022Q2,30,0,0,35354.4669,2.4793280760447183,114699.0
KANCHEEPURAM,TAMIL NADU,2022,3,2022Q3,31,0,0,35291.4653,1.6263973712921145,114699.0
KANCHEEPURAM,TAMIL NADU,2022,4,2022Q4,32,0,0,36558.4756,2.259357134501139,114699.0
KANCHEEPURAM,TAMIL NADU,2023,1,2023Q1,33,0,0,38151.4563,2.6406758626302085,114699.0
KANCHEEPURAM,TAMIL NADU,2023,2,2023Q2,34,0,0,37987.851,2.643778085708618,114699.0
KANCHEEPURAM,TAMIL NADU,2023,3,2023Q3,35,0,0,39983.8259,2.294324358304342,114699.0
KANCHEEPURAM,TAMIL NADU,2023,4,2023Q4,36,0,0,40360.2269,2.367438236872355,114699.0
KANCHEEPURAM,TAMIL NADU,2024,1,2024Q1,37,0,0,42767.2179,2.8780683676401773,114699.0
KANCHEEPURAM,TAMIL NADU,2024,2,2024Q2,38,0,0,43774.7794,2.7198071479797363,114699.0
KANCHEEPURAM,TAMIL NADU,2024,3,2024Q3,39,0,0,20689.0906,2.0850150920450687,114699.0
KANCHEEPURAM,TAMIL NADU,2024,4,2024Q4,40,0,0,21239.2238,2.6247164408365884,114699.0
KANDHAMAL,ODISHA,2015,1,2015Q1,1,0,0,1431.8108,0.1151229875783125,211792.0
KANDHAMAL,ODISHA,2015,2,2015Q2,2,0,0,1386.2295,0.1164350633819897,208765.0
KANDHAMAL,ODISHA,2015,3,2015Q3,3,0,0,1408.4549,0.0684984537462392,203831.0
KANDHAMAL,ODISHA,2015,4,2015Q4,4,0,0,1460.0391,0.0766221657395362,213560.0
KANDHAMAL,ODISHA,2016,1,2016Q1,5,0,0,1555.4017,0.1207523054132858,145079.0
KANDHAMAL,ODISHA,2016,2,2016Q2,6,0,0,1498.0323,0.1256084268291791,209310.0
KANDHAMAL,ODISHA,2017,2,2017Q2,10,0,0,1749.0111,0.241118421157201,213819.0
KANDHAMAL,ODISHA,2017,3,2017Q3,11,0,0,1789.9459,0.1720677043000856,213579.0
KANDHAMAL,ODISHA,2017,4,2017Q4,12,0,0,1809.564,0.1640245566765467,213810.0
KANDHAMAL,ODISHA,2018,1,2018Q1,13,0,0,1965.2202,0.2408344149589538,213758.0
KANDHAMAL,ODISHA,2018,2,2018Q2,14,0,0,1924.2216,0.2229664375384648,213819.0
KANDHAMAL,ODISHA,2018,3,2018Q3,15,1,0,2013.5154,0.1809786111116409,213725.0
KANDHAMAL,ODISHA,2018,4,2018Q4,16,0,0,2083.5648,0.1384885435303052,213773.0
KANDHAMAL,ODISHA,2019,1,2019Q1,17,0,0,2196.1402,0.1068675567706425,210735.0
KANDHAMAL,ODISHA,2019,2,2019Q2,18,0,0,2160.9207,0.1913758864005406,213817.0
KANDHAMAL,ODISHA,2019,3,2019Q3,19,1,0,2240.1411,0.0820447045067945,213384.0
KANDHAMAL,ODISHA,2019,4,2019Q4,20,0,0,2327.119,0.1210383897026379,213003.0
KANDHAMAL,ODISHA,2020,1,2020Q1,21,0,0,2473.0731,0.1426292645434538,192615.0
KANDHAMAL,ODISHA,2020,2,2020Q2,22,1,0,2509.8987,0.2294801870981851,213816.0
KANDHAMAL,ODISHA,2020,3,2020Q3,23,0,0,2502.8293,0.1585392405589421,213811.0
KANDHAMAL,ODISHA,2020,4,2020Q4,24,1,1,2465.7298,0.2073948085308074,213819.0
KANDHAMAL,ODISHA,2021,1,2021Q1,25,0,0,2577.1463,0.2874631335337956,213819.0
KANDHAMAL,ODISHA,2021,2,2021Q2,26,0,0,2593.0367,0.2478930801153182,213499.0
KANDHAMAL,ODISHA,2021,3,2021Q3,27,0,0,2619.4777,0.1631943061947822,213677.0
KANDHAMAL,ODISHA,2021,4,2021Q4,28,0,0,2649.6518,0.2172568440437316,213819.0
KANDHAMAL,ODISHA,2022,1,2022Q1,29,0,0,2690.998,0.2408454865217208,213819.0
KANDHAMAL,ODISHA,2022,2,2022Q2,30,0,0,2648.222,0.2825653155644734,213817.0
KANDHAMAL,ODISHA,2022,3,2022Q3,31,0,0,2700.1652,0.1736200700203577,213819.0
KANDHAMAL,ODISHA,2022,4,2022Q4,32,0,0,2760.5447,0.2074753393729527,213819.0
KANDHAMAL,ODISHA,2023,1,2023Q1,33,0,0,2635.4684,0.2146234363317489,213819.0
KANDHAMAL,ODISHA,2023,2,2023Q2,34,0,0,2674.6628,0.3398925984899203,213819.0
KANDHAMAL,ODISHA,2023,3,2023Q3,35,0,0,2774.0296,0.2306355486313501,213728.0
KANDHAMAL,ODISHA,2023,4,2023Q4,36,0,0,2852.3711000000003,0.2642492900292078,213819.0
KANDHAMAL,ODISHA,2024,1,2024Q1,37,0,0,3021.864,0.2293659100929896,213819.0
KANDHAMAL,ODISHA,2024,2,2024Q2,38,0,0,2996.5245,0.3515880306561788,213819.0
KANDHAMAL,ODISHA,2024,3,2024Q3,39,0,0,3108.2026,0.2725299149751662,213782.0
KANDHAMAL,ODISHA,2024,4,2024Q4,40,0,0,3138.4866,0.2632453044255574,213819.0
KANGRA,HIMACHAL PRADESH,2015,1,2015Q1,1,0,0,12627.5167,0.2339992821216582,202386.0
KANGRA,HIMACHAL PRADESH,2015,2,2015Q2,2,0,0,11758.8309,0.1559480826059976,201641.0
KANGRA,HIMACHAL PRADESH,2015,3,2015Q3,3,1,0,13000.2893,0.1155430997411409,201221.0
KANGRA,HIMACHAL PRADESH,2015,4,2015Q4,4,0,0,13308.551,0.1946700513362883,202382.0
KANGRA,HIMACHAL PRADESH,2016,1,2016Q1,5,0,0,14003.5377,0.1380733375747998,196934.0
KANGRA,HIMACHAL PRADESH,2016,2,2016Q2,6,0,0,14170.0549,0.1501396348079045,201953.0
KANGRA,HIMACHAL PRADESH,2017,2,2017Q2,10,0,0,17453.2938,0.235758677124977,202406.0
KANGRA,HIMACHAL PRADESH,2017,3,2017Q3,11,0,0,17914.3393,0.251784602801005,202416.0
KANGRA,HIMACHAL PRADESH,2017,4,2017Q4,12,0,0,18177.4512,0.2892084767421086,202403.0
KANGRA,HIMACHAL PRADESH,2018,1,2018Q1,13,0,0,18209.5717,0.2566058238347371,202415.0
KANGRA,HIMACHAL PRADESH,2018,2,2018Q2,14,0,0,18917.0732,0.2609111318985621,202411.0
KANGRA,HIMACHAL PRADESH,2018,3,2018Q3,15,0,0,19516.0635,0.2066842863957086,202409.0
KANGRA,HIMACHAL PRADESH,2018,4,2018Q4,16,0,0,19816.6985,0.2601798673470815,202419.0
KANGRA,HIMACHAL PRADESH,2019,1,2019Q1,17,0,0,20060.168,0.2284713337818781,202366.0
KANGRA,HIMACHAL PRADESH,2019,2,2019Q2,18,0,0,20639.5608,0.2592690040667851,202407.0
KANGRA,HIMACHAL PRADESH,2019,3,2019Q3,19,0,0,21450.828,0.2039625247319539,202403.0
KANGRA,HIMACHAL PRADESH,2019,4,2019Q4,20,0,0,21764.1757,0.2676491190989812,202409.0
KANGRA,HIMACHAL PRADESH,2020,1,2020Q1,21,0,0,22176.1094,0.234653224547704,202260.0
KANGRA,HIMACHAL PRADESH,2020,2,2020Q2,22,0,0,23294.7514,0.2549236913522084,202419.0
KANGRA,HIMACHAL PRADESH,2020,3,2020Q3,23,0,0,23822.5644,0.2348654568195342,202419.0
KANGRA,HIMACHAL PRADESH,2020,4,2020Q4,24,0,0,24065.472,0.298378030459086,202419.0
KANGRA,HIMACHAL PRADESH,2021,1,2021Q1,25,0,0,24383.4354,0.260453646381696,202419.0
KANGRA,HIMACHAL PRADESH,2021,2,2021Q2,26,0,0,25107.0694,0.286841740210851,202419.0
KANGRA,HIMACHAL PRADESH,2021,3,2021Q3,27,1,0,25770.0369,0.268050322930018,202419.0
KANGRA,HIMACHAL PRADESH,2021,4,2021Q4,28,0,0,26054.6892,0.3401168485482533,202419.0
KANGRA,HIMACHAL PRADESH,2022,1,2022Q1,29,0,0,26257.2518,0.3117806216080983,202419.0
KANGRA,HIMACHAL PRADESH,2022,2,2022Q2,30,1,0,27122.4401,0.3412057658036549,202419.0
KANGRA,HIMACHAL PRADESH,2022,3,2022Q3,31,1,0,27907.4524,0.2330599923928578,202419.0
KANGRA,HIMACHAL PRADESH,2022,4,2022Q4,32,0,0,28429.2687,0.3223866919676463,202419.0
KANGRA,HIMACHAL PRADESH,2023,1,2023Q1,33,0,0,27725.2546,0.3246498604615529,202418.0
KANGRA,HIMACHAL PRADESH,2023,2,2023Q2,34,1,0,28899.1765,0.358860582113266,202419.0
KANGRA,HIMACHAL PRADESH,2023,3,2023Q3,35,0,0,29682.42,0.2816582371791203,202417.0
KANGRA,HIMACHAL PRADESH,2023,4,2023Q4,36,0,0,30241.1878,0.4032794137795766,202419.0
KANGRA,HIMACHAL PRADESH,2024,1,2024Q1,37,0,0,30679.5018,0.3607784907023112,202419.0
KANGRA,HIMACHAL PRADESH,2024,2,2024Q2,38,0,0,31856.4838,0.4219217896461487,202418.0
KANGRA,HIMACHAL PRADESH,2024,3,2024Q3,39,0,0,32956.427,0.321071853240331,202413.0
KANGRA,HIMACHAL PRADESH,2024,4,2024Q4,40,0,0,33371.5583,0.4118438859780629,202419.0
KANNAUJ,UTTAR PRADESH,2015,1,2015Q1,1,0,0,2695.8081,0.7895696560541788,56610.0
KANNAUJ,UTTAR PRADESH,2015,2,2015Q2,2,0,0,2554.8634,0.6405813296635946,56610.0
KANNAUJ,UTTAR PRADESH,2015,3,2015Q3,3,1,0,2684.5579,0.5152069628238677,56608.0
KANNAUJ,UTTAR PRADESH,2015,4,2015Q4,4,0,0,2681.2007,0.9597436984380088,56610.0
KANNAUJ,UTTAR PRADESH,2016,1,2016Q1,5,0,0,2902.9104,0.8561221559842428,56607.0
KANNAUJ,UTTAR PRADESH,2016,2,2016Q2,6,0,0,2918.4894,0.6077315012613932,56610.0
KANNAUJ,UTTAR PRADESH,2017,2,2017Q2,10,0,0,3559.1157,0.7225274840990702,56610.0
KANNAUJ,UTTAR PRADESH,2017,3,2017Q3,11,0,0,3625.065,0.5775878528753916,56610.0
KANNAUJ,UTTAR PRADESH,2017,4,2017Q4,12,0,0,3692.667,0.9112571875254312,56610.0
KANNAUJ,UTTAR PRADESH,2018,1,2018Q1,13,0,0,3843.6392,0.8706631461779276,56610.0
KANNAUJ,UTTAR PRADESH,2018,2,2018Q2,14,0,0,3678.965,0.7535945773124695,56610.0
KANNAUJ,UTTAR PRADESH,2018,3,2018Q3,15,1,0,3927.3154,0.4892900486787159,56610.0
KANNAUJ,UTTAR PRADESH,2018,4,2018Q4,16,0,0,4023.9411,0.8219313025474548,56610.0
KANNAUJ,UTTAR PRADESH,2019,1,2019Q1,17,0,0,4192.6603,0.8070247570673624,56610.0
KANNAUJ,UTTAR PRADESH,2019,2,2019Q2,18,0,0,3938.3256,0.7606705625851949,56610.0
KANNAUJ,UTTAR PRADESH,2019,3,2019Q3,19,0,0,4203.1376,0.4691372414429982,56610.0
KANNAUJ,UTTAR PRADESH,2019,4,2019Q4,20,0,0,4448.3209,0.7447516123453776,56610.0
KANNAUJ,UTTAR PRADESH,2020,1,2020Q1,21,0,0,4647.9921,0.7004769643147787,56610.0
KANNAUJ,UTTAR PRADESH,2020,2,2020Q2,22,1,0,4529.4195,0.695854643980662,56610.0
KANNAUJ,UTTAR PRADESH,2020,3,2020Q3,23,0,0,4833.529,0.5584038297335306,56610.0
KANNAUJ,UTTAR PRADESH,2020,4,2020Q4,24,0,0,4918.3699,0.7880669434865316,56610.0
KANNAUJ,UTTAR PRADESH,2021,1,2021Q1,25,0,0,5163.4161,0.709315816561381,56610.0
KANNAUJ,UTTAR PRADESH,2021,2,2021Q2,26,1,0,4902.343,0.7920973499615988,56610.0
KANNAUJ,UTTAR PRADESH,2021,3,2021Q3,27,0,0,5143.502,0.5329309304555258,56610.0
KANNAUJ,UTTAR PRADESH,2021,4,2021Q4,28,0,0,5158.9998,0.769936203956604,56610.0
KANNAUJ,UTTAR PRADESH,2022,1,2022Q1,29,0,0,5229.2874,0.8236124316851298,56610.0
KANNAUJ,UTTAR PRADESH,2022,2,2022Q2,30,0,0,5050.6467,0.7798125545183817,56610.0
KANNAUJ,UTTAR PRADESH,2022,3,2022Q3,31,1,0,5367.1586,0.4670324623584747,56610.0
KANNAUJ,UTTAR PRADESH,2022,4,2022Q4,32,0,0,5436.9049,0.8657933473587036,56610.0
KANNAUJ,UTTAR PRADESH,2023,1,2023Q1,33,0,0,4498.4325,0.8947505752245585,56610.0
KANNAUJ,UTTAR PRADESH,2023,2,2023Q2,34,0,0,4418.5391,1.133407195409139,56610.0
KANNAUJ,UTTAR PRADESH,2023,3,2023Q3,35,0,0,4721.3148,0.9614126880963642,56610.0
KANNAUJ,UTTAR PRADESH,2023,4,2023Q4,36,0,0,4826.6612000000005,1.1642995675404866,56610.0
KANNAUJ,UTTAR PRADESH,2024,1,2024Q1,37,0,0,4947.607599999999,1.082313557465871,56610.0
KANNAUJ,UTTAR PRADESH,2024,2,2024Q2,38,0,0,4903.2304,1.1382036606470745,56610.0
KANNAUJ,UTTAR PRADESH,2024,3,2024Q3,39,0,0,5251.521000000001,0.9066818753878276,56610.0
KANNAUJ,UTTAR PRADESH,2024,4,2024Q4,40,0,0,5486.4925,1.1753557523091631,56610.0
KANNIYAKUMARI,TAMIL NADU,2015,1,2015Q1,1,0,0,8194.4249,0.6775488456090292,42048.0
KANNIYAKUMARI,TAMIL NADU,2015,2,2015Q2,2,0,0,8318.6039,0.5202113687992096,42031.0
KANNIYAKUMARI,TAMIL NADU,2015,3,2015Q3,3,0,0,8518.4364,0.612393856048584,41975.0
KANNIYAKUMARI,TAMIL NADU,2015,4,2015Q4,4,0,0,8843.624,0.5871017376581827,40596.0
KANNIYAKUMARI,TAMIL NADU,2016,1,2016Q1,5,0,0,9660.7323,0.6999159455299377,38467.0
KANNIYAKUMARI,TAMIL NADU,2016,2,2016Q2,6,0,0,9797.6539,0.697287897268931,42062.0
KANNIYAKUMARI,TAMIL NADU,2017,2,2017Q2,10,0,0,11195.7196,0.7973790963490804,42115.0
KANNIYAKUMARI,TAMIL NADU,2017,3,2017Q3,11,0,0,11401.5139,0.6574052969614664,42113.0
KANNIYAKUMARI,TAMIL NADU,2017,4,2017Q4,12,0,0,11613.5424,0.6838899652163187,42118.0
KANNIYAKUMARI,TAMIL NADU,2018,1,2018Q1,13,0,0,13573.9251,0.7132943669954935,42109.0
KANNIYAKUMARI,TAMIL NADU,2018,2,2018Q2,14,0,0,12234.2957,0.4994304577509562,42120.0
KANNIYAKUMARI,TAMIL NADU,2018,3,2018Q3,15,0,0,12694.214,0.7325379252433777,42105.0
KANNIYAKUMARI,TAMIL NADU,2018,4,2018Q4,16,0,0,12954.3402,0.5908306539058685,42115.0
KANNIYAKUMARI,TAMIL NADU,2019,1,2019Q1,17,0,0,13416.3902,0.8014751474062601,41838.0
KANNIYAKUMARI,TAMIL NADU,2019,2,2019Q2,18,0,0,13551.0863,0.7741919755935669,42119.0
KANNIYAKUMARI,TAMIL NADU,2019,3,2019Q3,19,0,0,13949.2851,0.6395229498545328,42100.0
KANNIYAKUMARI,TAMIL NADU,2019,4,2019Q4,20,0,0,14214.0262,0.7501702109972636,42103.0
KANNIYAKUMARI,TAMIL NADU,2020,1,2020Q1,21,0,0,14971.6184,0.8411762913068136,41969.0
KANNIYAKUMARI,TAMIL NADU,2020,2,2020Q2,22,0,0,15446.4802,0.7147924502690634,42120.0
KANNIYAKUMARI,TAMIL NADU,2020,3,2020Q3,23,0,0,15809.9241,0.5842051828900973,42119.0
KANNIYAKUMARI,TAMIL NADU,2020,4,2020Q4,24,0,0,15947.3759,0.804983655611674,42120.0
KANNIYAKUMARI,TAMIL NADU,2021,1,2021Q1,25,0,0,16093.6361,0.8303632736206055,42089.0
KANNIYAKUMARI,TAMIL NADU,2021,2,2021Q2,26,0,0,16592.3732,0.7859007120132446,42111.0
KANNIYAKUMARI,TAMIL NADU,2021,3,2021Q3,27,0,0,16694.3449,0.5617224425077438,42120.0
KANNIYAKUMARI,TAMIL NADU,2021,4,2021Q4,28,1,0,16852.1418,0.6633206009864807,42116.0
KANNIYAKUMARI,TAMIL NADU,2022,1,2022Q1,29,0,0,17133.2482,0.8903699119885763,42120.0
KANNIYAKUMARI,TAMIL NADU,2022,2,2022Q2,30,0,0,17354.1197,0.8836042284965515,42120.0
KANNIYAKUMARI,TAMIL NADU,2022,3,2022Q3,31,0,0,17658.7573,0.5876791927342614,41705.0
