district_gadm,state_gadm,year,q,quarter,quarter_num,flood_exposure_ruleA_qt,flood_exposure_ruleB_qt,deposits,mean_radiance,pixel_count,log_deposits,log_lights_qt,deposit_change_qt,lights_change_qt,flood_ruleA_L1,flood_ruleB_L1,flood_ruleA_L2,flood_ruleB_L2,flood_ruleA_L3,flood_ruleB_L3,flood_ruleA_L4,flood_ruleB_L4,deposit_change_qt_winsor
AURANGABAD,BIHAR,2022,4,2022Q4,32,0,0,8526.1764,1.0298639138539631,85176.0,9.051013565756875,0.0303972020007523,0.0226276819525779,0.7295215363152847,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0226276819525779
AURANGABAD,BIHAR,2023,1,2023Q1,33,0,0,7673.2585,0.964252233505249,85176.0,8.94562695541027,-0.0353658299267165,-0.1053866103466045,-0.0657630319274689,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1053866103466045
AURANGABAD,BIHAR,2023,2,2023Q2,34,1,0,7644.5334,0.9577006300290426,85176.0,8.94187688702149,-0.0421764217292314,-0.003750068388781,-0.0068105918025149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.003750068388781
AURANGABAD,BIHAR,2023,3,2023Q3,35,0,0,7782.622,0.7078764835993449,85176.0,8.95977706153563,-0.3440739797573897,0.0179001745141409,-0.3018975580281583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179001745141409
AURANGABAD,BIHAR,2023,4,2023Q4,36,0,0,7886.942199999999,1.0017393628756206,85176.0,8.973090568669418,0.0027356176592503,0.0133135071337875,0.3468095974166401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0133135071337875
AURANGABAD,BIHAR,2024,1,2024Q1,37,0,0,8551.0625,0.9182079434394836,85176.0,9.053927760910168,-0.0842429107970673,0.0808371922407502,-0.0869785284563176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0808371922407502
AURANGABAD,BIHAR,2024,2,2024Q2,38,0,0,8405.0682,1.0019001762072246,85176.0,9.036709128784588,0.0028959788097112,-0.01721863212558,0.0871388896067786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.01721863212558
AURANGABAD,BIHAR,2024,3,2024Q3,39,1,0,8537.3939,0.3759181102116902,85176.0,9.052328201179936,-0.9757273294211664,0.0156190723953475,-0.9786233082308776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156190723953475
AURANGABAD,BIHAR,2024,4,2024Q4,40,0,0,8697.169600000001,1.0270629127820332,85176.0,9.070867891702829,0.0276763643646908,0.0185396905228909,1.0034036937858573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185396905228909
AURANGABAD,MAHARASHTRA,2015,1,2015Q1,1,0,0,14229.6102,0.3411412636439005,292009.0,9.563150571401348,-1.0725315756115044,,,,,,,,,,,
AURANGABAD,MAHARASHTRA,2015,2,2015Q2,2,0,0,13717.1222,0.3286144336064656,288189.0,9.526473026023671,-1.1098316906238783,-0.0366775453776746,-0.0373001150123739,0.0,0.0,,,,,,,-0.0366775453776746
AURANGABAD,MAHARASHTRA,2015,3,2015Q3,3,0,0,14105.355,0.3047585586706797,289641.0,9.554380684047226,-1.1849595124250167,0.0279076580235528,-0.0751278218011384,0.0,0.0,0.0,0.0,,,,,0.0279076580235528
AURANGABAD,MAHARASHTRA,2015,4,2015Q4,4,0,0,14431.4405,0.3577389121055603,291998.0,9.577233764286715,-1.0251604194087665,0.0228530802394892,0.1597990930162502,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0228530802394892
AURANGABAD,MAHARASHTRA,2016,1,2016Q1,5,0,0,15734.552,0.3291466732819875,281591.0,9.663677889912734,-1.1082182587758238,0.0864441256260182,-0.0830578393670573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864441256260182
AURANGABAD,MAHARASHTRA,2016,2,2016Q2,6,0,0,15590.458,0.3933432598908742,291951.0,9.654478479167096,-0.9305335309771796,-0.009199410745639,0.1776847277986442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009199410745639
AURANGABAD,MAHARASHTRA,2017,2,2017Q2,10,0,0,,0.4751453200976054,292029.0,,-0.7420321770208456,,0.188501353956334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2017,3,2017Q3,11,0,0,,0.3810965716838836,292013.0,,-0.9620818968702836,,-0.2200497198494381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2017,4,2017Q4,12,0,0,,0.4526639878749847,292029.0,,-0.7903984697737788,,0.1716834270965048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2018,1,2018Q1,13,0,0,,0.4630050957202911,292029.0,,-0.7678597446603854,,0.0225387251133933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2018,2,2018Q2,14,1,0,,0.5422442754109701,292029.0,,-0.6101961975707559,,0.1576635470896294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2018,3,2018Q3,15,0,0,,0.2782459314912557,292012.0,,-1.2756624105525494,,-0.6654662129817934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2018,4,2018Q4,16,0,0,,0.5071892539660136,292029.0,,-0.6769013536049321,,0.5987610569476173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2019,1,2019Q1,17,0,0,,0.5195293029149374,292024.0,,-0.6529090948846042,,0.0239922587203278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2019,2,2019Q2,18,0,0,,0.5702198545138041,291969.0,,-0.5599811092579747,,0.0929279856266295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
AURANGABAD,MAHARASHTRA,2019,3,2019Q3,19,1,0,,0.2080633086152374,291921.0,,-1.5651181608512852,,-1.0051370515933105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2019,4,2019Q4,20,0,0,,0.4648605386416117,292026.0,,-0.7638689629489448,,0.8012491979023404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2020,1,2020Q1,21,0,0,,0.5438191692034403,292006.0,,-0.6073013390032832,,0.1565676239456616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2020,2,2020Q2,22,1,0,,0.4899470458428065,292005.0,,-0.7114190066111222,,-0.104117667607839,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2020,3,2020Q3,23,0,0,,0.3489647259314855,292028.0,,-1.0499229126305294,,-0.3385039060194071,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
AURANGABAD,MAHARASHTRA,2020,4,2020Q4,24,0,0,,0.5611487825711569,292029.0,,-0.5759887264541821,,0.4739341861763473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2021,1,2021Q1,25,0,0,,0.575339674949646,292029.0,,-0.5510580786446486,,0.0249306478095334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2021,2,2021Q2,26,1,0,,0.6016025145848592,292029.0,,-0.5064974794024103,,0.0445605992422383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
AURANGABAD,MAHARASHTRA,2021,3,2021Q3,27,0,0,,0.476809412240982,292024.0,,-0.7385433451614267,,-0.2320458657590164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2021,4,2021Q4,28,0,0,,0.602496325969696,292029.0,,-0.5050153263343397,,0.233528018827087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2022,1,2022Q1,29,0,0,,0.7026732365290324,292029.0,,-0.3514411832339075,,0.1535741431004321,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2022,2,2022Q2,30,1,0,,0.7931119799613953,292029.0,,-0.2305307949822058,,0.1209103882517017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
AURANGABAD,MAHARASHTRA,2022,3,2022Q3,31,0,0,,0.4775203348447879,292029.0,,-0.7370565719288051,,-0.5065257769465994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2022,4,2022Q4,32,0,0,,0.7062065402666727,292029.0,,-0.3464325195868278,,0.3906240523419773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2023,1,2023Q1,33,0,0,37672.3916,0.7616780797640482,292029.0,10.536709331143443,-0.2709192505369409,,0.0755132690498869,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2023,2,2023Q2,34,1,0,38892.6401,0.799419124921163,292029.0,10.56858602266674,-0.2226197823536691,0.0318766915232977,0.0482994681832718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0318766915232977
AURANGABAD,MAHARASHTRA,2023,3,2023Q3,35,0,0,,0.4646464238564173,292027.0,,-0.7643286799399829,,-0.5417088975863138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2023,4,2023Q4,36,0,0,,0.7845562100410461,292029.0,,-0.2413632642782384,,0.5229654156617444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2024,1,2024Q1,37,0,0,,0.8161697387695312,292029.0,,-0.2019084471091241,,0.0394548171691143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2024,2,2024Q2,38,0,0,,0.6931390563646952,292026.0,,-0.3650829691450219,,-0.1631745220358977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
AURANGABAD,MAHARASHTRA,2024,3,2024Q3,39,1,0,,0.4164754971861839,292029.0,,-0.8735294257879255,,-0.5084464566429036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AURANGABAD,MAHARASHTRA,2024,4,2024Q4,40,0,0,,0.8146325548489889,292029.0,,-0.2037913258638755,,0.6697380999240499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AZAMGARH,UTTAR PRADESH,2015,1,2015Q1,1,0,0,9919.3057,0.4474938611189524,119950.0,9.202339016336357,-0.8018602851601229,,,,,,,,,,,
AZAMGARH,UTTAR PRADESH,2015,2,2015Q2,2,0,0,9762.4683,0.4233101507027944,119973.0,9.18640297488878,-0.8572906036501798,-0.0159360414475759,-0.0554303184900569,0.0,0.0,,,,,,,-0.0159360414475759
AZAMGARH,UTTAR PRADESH,2015,3,2015Q3,3,1,0,10585.855,0.2333122193813323,119903.0,9.267368416207272,-1.4511007821124058,0.0809654413184919,-0.593810178462226,0.0,0.0,0.0,0.0,,,,,0.0809654413184919
AZAMGARH,UTTAR PRADESH,2015,4,2015Q4,4,0,0,11040.8575,0.4793654580911,119973.0,9.309448557489931,-0.7332080937529581,0.0420801412826588,0.7178926883594476,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0420801412826588
AZAMGARH,UTTAR PRADESH,2016,1,2016Q1,5,0,0,13085.4789,0.4858276347319283,119872.0,9.479334831122578,-0.7198451513371877,0.1698862736326472,0.0133629424157704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1698862736326472
AZAMGARH,UTTAR PRADESH,2016,2,2016Q2,6,0,0,12928.1213,0.432897130648295,119973.0,9.46723751121998,-0.8349477991328734,-0.0120973199025993,-0.1151026477956856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0120973199025993
AZAMGARH,UTTAR PRADESH,2017,2,2017Q2,10,0,0,15051.3101,0.6874598066012064,119973.0,9.619286753414478,-0.373298340729257,0.152049242194499,0.4616494584036164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.152049242194499
AZAMGARH,UTTAR PRADESH,2017,3,2017Q3,11,1,1,15543.5483,0.4162197113037107,119918.0,9.651465264495892,-0.874142310318418,0.0321785110814136,-0.5008439695891611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321785110814136
AZAMGARH,UTTAR PRADESH,2017,4,2017Q4,12,0,0,15614.6111,0.8302025198936462,119973.0,9.656026404398093,-0.1848818075683579,0.0045611399022007,0.6892605027500601,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045611399022007
AZAMGARH,UTTAR PRADESH,2018,1,2018Q1,13,0,0,15438.9165,0.7524991830190023,119973.0,9.644711415533056,-0.2830273451643468,-0.0113149888650365,-0.0981455375959888,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0113149888650365
AZAMGARH,UTTAR PRADESH,2018,2,2018Q2,14,0,0,16042.2152,0.7607773939768473,119973.0,9.683041310211118,-0.2721008998635593,0.0383298946780623,0.0109264453007874,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0383298946780623
AZAMGARH,UTTAR PRADESH,2018,3,2018Q3,15,1,0,16622.9218,0.4328576227029163,119973.0,9.718598009285596,-0.8350388569928354,0.035556699074478,-0.5629379571292761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.035556699074478
AZAMGARH,UTTAR PRADESH,2018,4,2018Q4,16,0,0,16700.71,0.7644456624984741,119973.0,9.723266388372396,-0.2672970494234412,0.0046683790867998,0.5677418075693942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046683790867998
AZAMGARH,UTTAR PRADESH,2019,1,2019Q1,17,0,0,17130.3021,0.7850847840309143,119973.0,9.7486626012723,-0.2406906246464255,0.0253962128999045,0.0266064247770156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0253962128999045
AZAMGARH,UTTAR PRADESH,2019,2,2019Q2,18,0,0,16822.9471,0.8509144186973572,119973.0,9.730558573059952,-0.1602692047363263,-0.018104028212349,0.0804214199100992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.018104028212349
AZAMGARH,UTTAR PRADESH,2019,3,2019Q3,19,0,0,17163.7467,0.4629512429237365,119973.0,9.750612949010408,-0.7679758121829021,0.0200543759504565,-0.6077066074465758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0200543759504565
AZAMGARH,UTTAR PRADESH,2019,4,2019Q4,20,0,0,17320.76,0.7055246829986572,119973.0,9.759718793581982,-0.3473971404562921,0.0091058445715734,0.42057867172661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091058445715734
AZAMGARH,UTTAR PRADESH,2020,1,2020Q1,21,0,0,17870.057,0.7358368436495463,119973.0,9.79093775581664,-0.3053887903380072,0.0312189622346572,0.0420083501182848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312189622346572
AZAMGARH,UTTAR PRADESH,2020,2,2020Q2,22,1,0,18166.275,0.634114682674408,119973.0,9.807377177661106,-0.4539496937592753,0.016439421844467,-0.1485609034212681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016439421844467
AZAMGARH,UTTAR PRADESH,2020,3,2020Q3,23,0,0,18640.976,0.5451730688412985,119973.0,9.83317109120476,-0.6048193775636651,0.0257939135436533,-0.1508696838043897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257939135436533
AZAMGARH,UTTAR PRADESH,2020,4,2020Q4,24,0,0,18448.5078,0.796885093053182,119973.0,9.822792971606049,-0.2257906855681034,-0.0103781195987124,0.3790286919955616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0103781195987124
AZAMGARH,UTTAR PRADESH,2021,1,2021Q1,25,0,0,19124.3896,0.7252492705980936,119973.0,9.858772029729076,-0.3198619751564948,0.0359790581230292,-0.0940712895883913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0359790581230292
AZAMGARH,UTTAR PRADESH,2021,2,2021Q2,26,1,0,18912.4906,0.8038066029548645,119973.0,9.84763073478177,-0.2171532752035388,-0.0111412949473059,0.1027086999529559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0111412949473059
AZAMGARH,UTTAR PRADESH,2021,3,2021Q3,27,0,0,19262.5225,0.4657081365585327,119971.0,9.865968560633569,-0.7620511919410742,0.0183378258517965,-0.5448979167375354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183378258517965
AZAMGARH,UTTAR PRADESH,2021,4,2021Q4,28,0,0,19244.2226,0.7744433681170145,119973.0,9.86501813229164,-0.2543203253157616,-0.0009504283419268,0.5077308666253126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0009504283419268
AZAMGARH,UTTAR PRADESH,2022,1,2022Q1,29,0,0,20071.8587,0.8323869506518046,119973.0,9.90712386811962,-0.1822572180815684,0.0421057358279792,0.0720631072341931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0421057358279792
AZAMGARH,UTTAR PRADESH,2022,2,2022Q2,30,0,0,19513.8083,0.8964699109395345,119973.0,9.878928856353554,-0.1081756845972528,-0.0281950117660656,0.0740815334843156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0281950117660656
AZAMGARH,UTTAR PRADESH,2022,3,2022Q3,31,1,0,19909.9212,0.4154791335264842,119973.0,9.899023664194832,-0.8759189182065338,0.0200948078412785,-0.767743233609281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200948078412785
AZAMGARH,UTTAR PRADESH,2022,4,2022Q4,32,0,0,20014.6368,0.8216334581375122,119973.0,9.904269087058449,-0.195244550371446,0.0052454228636165,0.6806743678350877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052454228636165
AZAMGARH,UTTAR PRADESH,2023,1,2023Q1,33,0,0,17805.5663,0.7434768676757812,119973.0,9.787322561514214,-0.2950734982933962,-0.1169465255442343,-0.0998289479219501,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1169465255442343
AZAMGARH,UTTAR PRADESH,2023,2,2023Q2,34,0,0,17646.6872,0.990799923737844,119973.0,9.778360016948172,-0.0082338818197824,-0.0089625445660423,0.2868396164736138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0089625445660423
AZAMGARH,UTTAR PRADESH,2023,3,2023Q3,35,0,0,18220.8248,0.7112966775894165,119973.0,9.810375319476185,-0.3392607723503937,0.0320153025280109,-0.3310268905306113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0320153025280109
AZAMGARH,UTTAR PRADESH,2023,4,2023Q4,36,0,0,18549.3747,0.9213357170422872,119973.0,9.828245267292491,-0.0808460034333891,0.0178699478163082,0.2584147689170045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178699478163082
AZAMGARH,UTTAR PRADESH,2024,1,2024Q1,37,0,0,19576.4938,0.9726522167523702,119973.0,9.882135909934965,-0.0267011060925513,0.0538906426424734,0.0541448973408378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0538906426424734
AZAMGARH,UTTAR PRADESH,2024,2,2024Q2,38,0,0,19363.6562,1.1662267049153645,119973.0,9.871204838111936,0.1546305974329775,-0.0109310718230286,0.1813317035255288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0109310718230286
AZAMGARH,UTTAR PRADESH,2024,3,2024Q3,39,0,0,19916.9754,0.7415807644526163,119973.0,9.89937788942706,-0.297623640547152,0.0281730513151252,-0.4522542379801295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281730513151252
AZAMGARH,UTTAR PRADESH,2024,4,2024Q4,40,0,0,20081.5529,1.0190911889076233,119973.0,9.907606702178697,0.0198920241899849,0.0082288127516338,0.317515664737137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082288127516338
BADGAM,JAMMU AND KASHMIR,2015,1,2015Q1,1,0,0,1437.6341,0.3940677344799042,35796.0,7.271449400753053,-0.9286980490860176,,,,,,,,,,,
BADGAM,JAMMU AND KASHMIR,2015,2,2015Q2,2,0,0,1431.8887,0.2719614803791046,35748.0,7.26744775558636,-1.2984245912648051,-0.0040016451666922,-0.3697265421787874,0.0,0.0,,,,,,,-0.0040016451666922
BADGAM,JAMMU AND KASHMIR,2015,3,2015Q3,3,0,0,1981.3271,0.3917377293109894,35647.0,7.592026736590964,-0.934613245336416,0.3245789810046036,0.3638113459283892,0.0,0.0,0.0,0.0,,,,,0.23070143420907063
BADGAM,JAMMU AND KASHMIR,2015,4,2015Q4,4,0,0,2084.8908,0.3945413728555043,35800.0,7.642951285197173,-0.9274998882556704,0.0509245486062086,0.0071133570807455,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0509245486062086
BADGAM,JAMMU AND KASHMIR,2016,1,2016Q1,5,0,0,2109.0313,0.3232811788717906,35383.0,7.654458060483311,-1.1261443035177194,0.0115067752861381,-0.1986444152620491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115067752861381
BADGAM,JAMMU AND KASHMIR,2016,2,2016Q2,6,0,0,2047.2037,0.4483647445837657,34998.0,7.624718444103918,-0.7999203722776368,-0.029739616379393,0.3262239312400826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029739616379393
BADGAM,JAMMU AND KASHMIR,2017,2,2017Q2,10,0,0,2249.2884,0.4795003036657969,35766.0,7.718813664762174,-0.732927418593224,0.0940952206582563,0.0669929536844128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0940952206582563
BADGAM,JAMMU AND KASHMIR,2017,3,2017Q3,11,0,0,2302.2073,0.5565379162629446,35802.0,7.742057908796243,-0.584224766726541,0.0232442440340685,0.1487026518666829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232442440340685
BADGAM,JAMMU AND KASHMIR,2017,4,2017Q4,12,0,0,2371.435,0.5624180336793264,35802.0,7.771672132848497,-0.5737334153916298,0.0296142240522545,0.0104913513349111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296142240522545
BADGAM,JAMMU AND KASHMIR,2018,1,2018Q1,13,0,0,2608.6633,0.437728077173233,35800.0,7.866976488163612,-0.8238754720071654,0.0953043553151147,-0.2501420566155355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0953043553151147
BADGAM,JAMMU AND KASHMIR,2018,2,2018Q2,14,0,0,2635.0188,0.5686491032441457,35792.0,7.877025027615175,-0.5627347160617638,0.0100485394515628,0.2611407559454015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100485394515628
BADGAM,JAMMU AND KASHMIR,2018,3,2018Q3,15,0,0,2689.31,0.542341967423757,35798.0,7.897411707591766,-0.6100163830117289,0.0203866799765908,-0.047281666949965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203866799765908
BADGAM,JAMMU AND KASHMIR,2018,4,2018Q4,16,0,0,2761.7208,0.4825801452000935,35797.0,7.9239712702337775,-0.7265382173289672,0.0265595626420118,-0.1165218343172382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265595626420118
BADGAM,JAMMU AND KASHMIR,2019,1,2019Q1,17,0,0,2964.2195,0.5171244740486145,35777.0,7.994706339045846,-0.6575397681983001,0.0707350688120689,0.0689984491306671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707350688120689
BADGAM,JAMMU AND KASHMIR,2019,2,2019Q2,18,0,0,2991.6908,0.5218731462955475,35730.0,8.00392819479808,-0.6484163944413637,0.0092218557522336,0.0091233737569363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092218557522336
BADGAM,JAMMU AND KASHMIR,2019,3,2019Q3,19,0,0,2996.7042,0.5122393369674683,35798.0,8.00560200801757,-0.667012998812852,0.0016738132194902,-0.0185966043714883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016738132194902
BADGAM,JAMMU AND KASHMIR,2019,4,2019Q4,20,0,0,2988.4863,0.4661650359630584,35789.0,8.00285684560432,-0.7610726876764156,-0.0027451624132499,-0.0940596888635635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027451624132499
BADGAM,JAMMU AND KASHMIR,2020,1,2020Q1,21,0,0,3239.9493,0.5031988521416982,35730.0,8.083621559699226,-0.6847845408241295,0.0807647140949061,0.076288146852286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0807647140949061
BADGAM,JAMMU AND KASHMIR,2020,2,2020Q2,22,0,0,3429.5742,0.5666796763737997,35771.0,8.140482931397104,-0.5661979693867517,0.0568613716978774,0.1185865714373778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0568613716978774
BADGAM,JAMMU AND KASHMIR,2020,3,2020Q3,23,0,0,3583.0577,0.5463599960009257,35802.0,8.184250873295586,-0.6026485650589561,0.0437679418984817,-0.0364505956722044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437679418984817
BADGAM,JAMMU AND KASHMIR,2020,4,2020Q4,24,0,0,3760.5592,0.5673733154932658,35802.0,8.232588831278662,-0.5649768305655403,0.048337957983076,0.0376717344934158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048337957983076
BADGAM,JAMMU AND KASHMIR,2021,1,2021Q1,25,0,0,3918.8163,0.7476325432459513,35802.0,8.27380006944154,-0.2895070123140934,0.0412112381628784,0.2754698182514468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412112381628784
BADGAM,JAMMU AND KASHMIR,2021,2,2021Q2,26,0,0,3906.4189,0.6311918298403422,35802.0,8.270632307121831,-0.4585624026622636,-0.003167762319709,-0.1690553903481702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003167762319709
BADGAM,JAMMU AND KASHMIR,2021,3,2021Q3,27,0,0,3999.8258,0.5940662225087484,35802.0,8.294256068794159,-0.5190825812956764,0.0236237616723276,-0.0605201786334127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236237616723276
BADGAM,JAMMU AND KASHMIR,2021,4,2021Q4,28,0,0,4026.38,0.605283776919047,35802.0,8.300871319448959,-0.500407123776795,0.0066152506548,0.0186754575188814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066152506548
BADGAM,JAMMU AND KASHMIR,2022,1,2022Q1,29,0,0,4098.5454,0.7177026271820068,35802.0,8.318631368496193,-0.3303075990503795,0.0177600490472347,0.1700995247264154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177600490472347
BADGAM,JAMMU AND KASHMIR,2022,2,2022Q2,30,0,0,4222.6655,0.720991293589274,35802.0,8.348458631909468,-0.3257421989026356,0.0298272634132743,0.0045654001477438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298272634132743
BADGAM,JAMMU AND KASHMIR,2022,3,2022Q3,31,0,0,4126.3387,0.4392209450403849,35802.0,8.325388095684815,-0.8204785302847997,-0.0230705362246528,-0.494736331382164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0230705362246528
BADGAM,JAMMU AND KASHMIR,2022,4,2022Q4,32,0,0,4140.0682,0.6750969290733337,35802.0,8.32870905286177,-0.3914188270148356,0.003320957176955,0.429059703269964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003320957176955
