district_gadm,state_gadm,year,q,quarter,quarter_num,flood_exposure_ruleA_qt,flood_exposure_ruleB_qt,deposits
KARUR,TAMIL NADU,2020,1,2020Q1,21,0,0,6154.8816
KARUR,TAMIL NADU,2020,2,2020Q2,22,0,0,6274.8272
KARUR,TAMIL NADU,2020,3,2020Q3,23,0,0,6441.005
KARUR,TAMIL NADU,2020,4,2020Q4,24,0,0,6484.4313
KARUR,TAMIL NADU,2021,1,2021Q1,25,0,0,6628.9062
KARUR,TAMIL NADU,2021,2,2021Q2,26,0,0,6589.5296
KARUR,TAMIL NADU,2021,3,2021Q3,27,0,0,6667.5515
KARUR,TAMIL NADU,2021,4,2021Q4,28,1,0,6712.5905
KARUR,TAMIL NADU,2022,1,2022Q1,29,0,0,6850.5913
KARUR,TAMIL NADU,2022,2,2022Q2,30,0,0,6991.4935
KARUR,TAMIL NADU,2022,3,2022Q3,31,0,0,7565.3148
KARUR,TAMIL NADU,2022,4,2022Q4,32,0,0,7397.3848
KARUR,TAMIL NADU,2023,1,2023Q1,33,0,0,7532.032499999999
KARUR,TAMIL NADU,2023,2,2023Q2,34,0,0,7953.8416
KARUR,TAMIL NADU,2023,3,2023Q3,35,0,0,7878.9279
KARUR,TAMIL NADU,2023,4,2023Q4,36,0,0,8138.152
KARUR,TAMIL NADU,2024,1,2024Q1,37,0,0,8349.7171
KARUR,TAMIL NADU,2024,2,2024Q2,38,0,0,8246.2644
KARUR,TAMIL NADU,2024,3,2024Q3,39,0,0,8597.182499999999
KARUR,TAMIL NADU,2024,4,2024Q4,40,0,0,8669.7169
KASARAGOD,KERALA,2015,1,2015Q1,1,0,0,5453.4676
KASARAGOD,KERALA,2015,2,2015Q2,2,0,0,5491.0561
KASARAGOD,KERALA,2015,3,2015Q3,3,0,0,5657.5746
KASARAGOD,KERALA,2015,4,2015Q4,4,0,0,5836.0602
KASARAGOD,KERALA,2016,1,2016Q1,5,0,0,6212.9956
KASARAGOD,KERALA,2016,2,2016Q2,6,0,0,6209.8282
KASARAGOD,KERALA,2017,2,2017Q2,10,0,0,7360.4331
KASARAGOD,KERALA,2017,3,2017Q3,11,0,0,7520.7056
KASARAGOD,KERALA,2017,4,2017Q4,12,0,0,7652.0579
KASARAGOD,KERALA,2018,1,2018Q1,13,0,0,7657.2018
KASARAGOD,KERALA,2018,2,2018Q2,14,0,0,8095.065
KASARAGOD,KERALA,2018,3,2018Q3,15,0,0,8330.0064
KASARAGOD,KERALA,2018,4,2018Q4,16,0,0,8519.573
KASARAGOD,KERALA,2019,1,2019Q1,17,0,0,8765.7358
KASARAGOD,KERALA,2019,2,2019Q2,18,0,0,8825.225
KASARAGOD,KERALA,2019,3,2019Q3,19,1,0,9049.4069
KASARAGOD,KERALA,2019,4,2019Q4,20,0,0,9227.4424
KASARAGOD,KERALA,2020,1,2020Q1,21,0,0,10353.0465
KASARAGOD,KERALA,2020,2,2020Q2,22,1,0,10281.4514
KASARAGOD,KERALA,2020,3,2020Q3,23,0,0,10710.0019
KASARAGOD,KERALA,2020,4,2020Q4,24,0,0,10895.3051
KASARAGOD,KERALA,2021,1,2021Q1,25,0,0,11035.0424
KASARAGOD,KERALA,2021,2,2021Q2,26,1,0,11272.6485
KASARAGOD,KERALA,2021,3,2021Q3,27,0,0,11460.9313
KASARAGOD,KERALA,2021,4,2021Q4,28,0,0,11651.8846
KASARAGOD,KERALA,2022,1,2022Q1,29,0,0,11942.5463
KASARAGOD,KERALA,2022,2,2022Q2,30,0,0,12050.1663
KASARAGOD,KERALA,2022,3,2022Q3,31,0,0,12279.9635
KASARAGOD,KERALA,2022,4,2022Q4,32,0,0,12577.7151
KASARAGOD,KERALA,2023,1,2023Q1,33,0,0,11041.6147
KASARAGOD,KERALA,2023,2,2023Q2,34,0,0,11146.9659
KASARAGOD,KERALA,2023,3,2023Q3,35,0,0,11352.6469
KASARAGOD,KERALA,2023,4,2023Q4,36,0,0,11680.3068
KASARAGOD,KERALA,2024,1,2024Q1,37,0,0,11945.0656
KASARAGOD,KERALA,2024,2,2024Q2,38,0,0,12179.1321
KASARAGOD,KERALA,2024,3,2024Q3,39,0,0,12473.376
KASARAGOD,KERALA,2024,4,2024Q4,40,0,0,12810.5748
KASGANJ,UTTAR PRADESH,2015,1,2015Q1,1,0,0,
KASGANJ,UTTAR PRADESH,2015,2,2015Q2,2,0,0,
KASGANJ,UTTAR PRADESH,2015,3,2015Q3,3,1,0,
KASGANJ,UTTAR PRADESH,2015,4,2015Q4,4,0,0,
KASGANJ,UTTAR PRADESH,2016,1,2016Q1,5,0,0,
KASGANJ,UTTAR PRADESH,2016,2,2016Q2,6,0,0,
KASGANJ,UTTAR PRADESH,2017,2,2017Q2,10,0,0,2295.2328
KASGANJ,UTTAR PRADESH,2017,3,2017Q3,11,0,0,2348.4256
KASGANJ,UTTAR PRADESH,2017,4,2017Q4,12,0,0,2389.8956
KASGANJ,UTTAR PRADESH,2018,1,2018Q1,13,0,0,2520.6781
KASGANJ,UTTAR PRADESH,2018,2,2018Q2,14,0,0,2489.5551
KASGANJ,UTTAR PRADESH,2018,3,2018Q3,15,1,0,2577.7405
KASGANJ,UTTAR PRADESH,2018,4,2018Q4,16,0,0,2631.4598
KASGANJ,UTTAR PRADESH,2019,1,2019Q1,17,0,0,2683.8317
KASGANJ,UTTAR PRADESH,2019,2,2019Q2,18,0,0,2645.4465
KASGANJ,UTTAR PRADESH,2019,3,2019Q3,19,0,0,2762.9088
KASGANJ,UTTAR PRADESH,2019,4,2019Q4,20,0,0,2870.6712
KASGANJ,UTTAR PRADESH,2020,1,2020Q1,21,0,0,2964.9904
KASGANJ,UTTAR PRADESH,2020,2,2020Q2,22,1,0,2956.4018
KASGANJ,UTTAR PRADESH,2020,3,2020Q3,23,0,0,3039.0249
KASGANJ,UTTAR PRADESH,2020,4,2020Q4,24,0,0,3031.5176
KASGANJ,UTTAR PRADESH,2021,1,2021Q1,25,0,0,3192.9273
KASGANJ,UTTAR PRADESH,2021,2,2021Q2,26,1,0,3110.0729
KASGANJ,UTTAR PRADESH,2021,3,2021Q3,27,0,0,3180.3574
KASGANJ,UTTAR PRADESH,2021,4,2021Q4,28,0,0,3205.2723
KASGANJ,UTTAR PRADESH,2022,1,2022Q1,29,0,0,3329.9286
KASGANJ,UTTAR PRADESH,2022,2,2022Q2,30,0,0,3237.4559
KASGANJ,UTTAR PRADESH,2022,3,2022Q3,31,1,0,3376.2177
KASGANJ,UTTAR PRADESH,2022,4,2022Q4,32,0,0,3402.3071
KASGANJ,UTTAR PRADESH,2023,1,2023Q1,33,0,0,2792.6509
KASGANJ,UTTAR PRADESH,2023,2,2023Q2,34,0,0,2760.7961
KASGANJ,UTTAR PRADESH,2023,3,2023Q3,35,0,0,2953.269
KASGANJ,UTTAR PRADESH,2023,4,2023Q4,36,0,0,3033.4702
KASGANJ,UTTAR PRADESH,2024,1,2024Q1,37,0,0,3269.9422
KASGANJ,UTTAR PRADESH,2024,2,2024Q2,38,0,0,3285.2823
KASGANJ,UTTAR PRADESH,2024,3,2024Q3,39,0,0,3450.6058000000003
KASGANJ,UTTAR PRADESH,2024,4,2024Q4,40,0,0,3505.7427
KATHUA,JAMMU AND KASHMIR,2015,1,2015Q1,1,0,0,2995.7272
KATHUA,JAMMU AND KASHMIR,2015,2,2015Q2,2,0,0,3047.4
KATHUA,JAMMU AND KASHMIR,2015,3,2015Q3,3,0,0,3163.3206
KATHUA,JAMMU AND KASHMIR,2015,4,2015Q4,4,0,0,3209.2571
KATHUA,JAMMU AND KASHMIR,2016,1,2016Q1,5,0,0,3424.4034
KATHUA,JAMMU AND KASHMIR,2016,2,2016Q2,6,0,0,3429.7927
KATHUA,JAMMU AND KASHMIR,2017,2,2017Q2,10,0,0,4230.5714
KATHUA,JAMMU AND KASHMIR,2017,3,2017Q3,11,0,0,4374.6277
KATHUA,JAMMU AND KASHMIR,2017,4,2017Q4,12,0,0,4426.3066
KATHUA,JAMMU AND KASHMIR,2018,1,2018Q1,13,0,0,4559.4371
KATHUA,JAMMU AND KASHMIR,2018,2,2018Q2,14,0,0,4687.6054
KATHUA,JAMMU AND KASHMIR,2018,3,2018Q3,15,0,0,4905.69
KATHUA,JAMMU AND KASHMIR,2018,4,2018Q4,16,0,0,5061.3729
KATHUA,JAMMU AND KASHMIR,2019,1,2019Q1,17,0,0,5286.8221
KATHUA,JAMMU AND KASHMIR,2019,2,2019Q2,18,0,0,5489.83
KATHUA,JAMMU AND KASHMIR,2019,3,2019Q3,19,0,0,5826.4803
KATHUA,JAMMU AND KASHMIR,2019,4,2019Q4,20,0,0,5963.9525
KATHUA,JAMMU AND KASHMIR,2020,1,2020Q1,21,0,0,6174.4682
KATHUA,JAMMU AND KASHMIR,2020,2,2020Q2,22,0,0,6479.3983
KATHUA,JAMMU AND KASHMIR,2020,3,2020Q3,23,0,0,6686.4789
KATHUA,JAMMU AND KASHMIR,2020,4,2020Q4,24,0,0,6806.5877
KATHUA,JAMMU AND KASHMIR,2021,1,2021Q1,25,0,0,7000.5413
KATHUA,JAMMU AND KASHMIR,2021,2,2021Q2,26,0,0,7149.6567
KATHUA,JAMMU AND KASHMIR,2021,3,2021Q3,27,0,0,7308.5956
KATHUA,JAMMU AND KASHMIR,2021,4,2021Q4,28,0,0,7342.4527
KATHUA,JAMMU AND KASHMIR,2022,1,2022Q1,29,0,0,7430.0646
KATHUA,JAMMU AND KASHMIR,2022,2,2022Q2,30,0,0,7753.8492
KATHUA,JAMMU AND KASHMIR,2022,3,2022Q3,31,0,0,7958.3942
KATHUA,JAMMU AND KASHMIR,2022,4,2022Q4,32,0,0,8166.8398
KATHUA,JAMMU AND KASHMIR,2023,1,2023Q1,33,0,0,7719.5311
KATHUA,JAMMU AND KASHMIR,2023,2,2023Q2,34,0,0,8067.078799999999
KATHUA,JAMMU AND KASHMIR,2023,3,2023Q3,35,0,0,8293.5446
KATHUA,JAMMU AND KASHMIR,2023,4,2023Q4,36,0,0,8450.2816
KATHUA,JAMMU AND KASHMIR,2024,1,2024Q1,37,0,0,8620.1412
KATHUA,JAMMU AND KASHMIR,2024,2,2024Q2,38,0,0,9018.7895
KATHUA,JAMMU AND KASHMIR,2024,3,2024Q3,39,0,0,9463.5399
KATHUA,JAMMU AND KASHMIR,2024,4,2024Q4,40,0,0,9487.5997
KATIHAR,BIHAR,2015,1,2015Q1,1,0,0,3067.5153
KATIHAR,BIHAR,2015,2,2015Q2,2,0,0,3006.8231
KATIHAR,BIHAR,2015,3,2015Q3,3,0,0,3207.5973
KATIHAR,BIHAR,2015,4,2015Q4,4,0,0,3220.0113
KATIHAR,BIHAR,2016,1,2016Q1,5,0,0,3512.3599
KATIHAR,BIHAR,2016,2,2016Q2,6,0,0,3546.9251
KATIHAR,BIHAR,2017,2,2017Q2,10,0,0,4600.5536
KATIHAR,BIHAR,2017,3,2017Q3,11,0,0,5003.449
KATIHAR,BIHAR,2017,4,2017Q4,12,0,0,4864.369
KATIHAR,BIHAR,2018,1,2018Q1,13,0,0,5030.6321
KATIHAR,BIHAR,2018,2,2018Q2,14,0,0,4998.0106
KATIHAR,BIHAR,2018,3,2018Q3,15,0,0,5051.3674
KATIHAR,BIHAR,2018,4,2018Q4,16,0,0,5173.9016
KATIHAR,BIHAR,2019,1,2019Q1,17,0,0,5443.7348
KATIHAR,BIHAR,2019,2,2019Q2,18,0,0,5467.5056
KATIHAR,BIHAR,2019,3,2019Q3,19,1,1,5840.6778
KATIHAR,BIHAR,2019,4,2019Q4,20,0,0,5822.6907
KATIHAR,BIHAR,2020,1,2020Q1,21,0,0,5959.538
KATIHAR,BIHAR,2020,2,2020Q2,22,1,0,6075.4533
KATIHAR,BIHAR,2020,3,2020Q3,23,0,0,6230.015
KATIHAR,BIHAR,2020,4,2020Q4,24,0,0,6108.6116
KATIHAR,BIHAR,2021,1,2021Q1,25,0,0,6312.6427
KATIHAR,BIHAR,2021,2,2021Q2,26,1,0,6463.3415
KATIHAR,BIHAR,2021,3,2021Q3,27,0,0,6527.9804
KATIHAR,BIHAR,2021,4,2021Q4,28,0,0,6500.123
KATIHAR,BIHAR,2022,1,2022Q1,29,0,0,6776.0841
KATIHAR,BIHAR,2022,2,2022Q2,30,1,0,7015.7343
KATIHAR,BIHAR,2022,3,2022Q3,31,0,0,7056.2273
KATIHAR,BIHAR,2022,4,2022Q4,32,0,0,7197.0214
KATIHAR,BIHAR,2023,1,2023Q1,33,0,0,6895.5448
KATIHAR,BIHAR,2023,2,2023Q2,34,1,0,7089.9361
KATIHAR,BIHAR,2023,3,2023Q3,35,0,0,7352.897800000001
KATIHAR,BIHAR,2023,4,2023Q4,36,0,0,7417.4089
KATIHAR,BIHAR,2024,1,2024Q1,37,0,0,7774.5358
KATIHAR,BIHAR,2024,2,2024Q2,38,0,0,7874.490299999999
KATIHAR,BIHAR,2024,3,2024Q3,39,0,0,8216.875100000001
KATIHAR,BIHAR,2024,4,2024Q4,40,0,0,8304.0253
KATNI,MADHYA PRADESH,2015,1,2015Q1,1,0,0,3240.8479
KATNI,MADHYA PRADESH,2015,2,2015Q2,2,0,0,3288.4985
KATNI,MADHYA PRADESH,2015,3,2015Q3,3,0,0,3347.6491
KATNI,MADHYA PRADESH,2015,4,2015Q4,4,0,0,3424.7935
KATNI,MADHYA PRADESH,2016,1,2016Q1,5,0,0,3639.0228
KATNI,MADHYA PRADESH,2016,2,2016Q2,6,0,0,3624.4555
KATNI,MADHYA PRADESH,2017,2,2017Q2,10,0,0,4455.6486
KATNI,MADHYA PRADESH,2017,3,2017Q3,11,0,0,4665.4991
KATNI,MADHYA PRADESH,2017,4,2017Q4,12,0,0,4633.4261
KATNI,MADHYA PRADESH,2018,1,2018Q1,13,0,0,4727.7809
KATNI,MADHYA PRADESH,2018,2,2018Q2,14,0,0,4896.9123
KATNI,MADHYA PRADESH,2018,3,2018Q3,15,0,0,5086.9064
KATNI,MADHYA PRADESH,2018,4,2018Q4,16,0,0,5049.9616
KATNI,MADHYA PRADESH,2019,1,2019Q1,17,0,0,5266.7349
KATNI,MADHYA PRADESH,2019,2,2019Q2,18,0,0,5375.715
KATNI,MADHYA PRADESH,2019,3,2019Q3,19,0,0,5662.6364
KATNI,MADHYA PRADESH,2019,4,2019Q4,20,0,0,5675.847
KATNI,MADHYA PRADESH,2020,1,2020Q1,21,0,0,5648.1839
KATNI,MADHYA PRADESH,2020,2,2020Q2,22,1,0,6140.6262
KATNI,MADHYA PRADESH,2020,3,2020Q3,23,0,0,6265.9019
KATNI,MADHYA PRADESH,2020,4,2020Q4,24,0,0,6249.4932
KATNI,MADHYA PRADESH,2021,1,2021Q1,25,0,0,6387.7921
KATNI,MADHYA PRADESH,2021,2,2021Q2,26,0,0,6601.0221
KATNI,MADHYA PRADESH,2021,3,2021Q3,27,0,0,6644.3765
KATNI,MADHYA PRADESH,2021,4,2021Q4,28,0,0,6598.1305
KATNI,MADHYA PRADESH,2022,1,2022Q1,29,0,0,6824.3564
KATNI,MADHYA PRADESH,2022,2,2022Q2,30,1,0,6935.421
KATNI,MADHYA PRADESH,2022,3,2022Q3,31,0,0,7074.0436
KATNI,MADHYA PRADESH,2022,4,2022Q4,32,0,0,7191.3976
KATNI,MADHYA PRADESH,2023,1,2023Q1,33,0,0,7118.117899999999
KATNI,MADHYA PRADESH,2023,2,2023Q2,34,0,0,7290.0159
KATNI,MADHYA PRADESH,2023,3,2023Q3,35,0,0,7581.3017
KATNI,MADHYA PRADESH,2023,4,2023Q4,36,0,0,7797.760099999999
KATNI,MADHYA PRADESH,2024,1,2024Q1,37,0,0,8115.7382
KATNI,MADHYA PRADESH,2024,2,2024Q2,38,0,0,8108.2274
KATNI,MADHYA PRADESH,2024,3,2024Q3,39,0,0,8386.4953
KATNI,MADHYA PRADESH,2024,4,2024Q4,40,0,0,8478.7234
KAUSHAMBI,UTTAR PRADESH,2015,1,2015Q1,1,0,0,2071.9394
KAUSHAMBI,UTTAR PRADESH,2015,2,2015Q2,2,0,0,1995.2903
KAUSHAMBI,UTTAR PRADESH,2015,3,2015Q3,3,1,0,2091.2453
KAUSHAMBI,UTTAR PRADESH,2015,4,2015Q4,4,0,0,2116.1428
KAUSHAMBI,UTTAR PRADESH,2016,1,2016Q1,5,0,0,2287.9856
KAUSHAMBI,UTTAR PRADESH,2016,2,2016Q2,6,0,0,2248.581
KAUSHAMBI,UTTAR PRADESH,2017,2,2017Q2,10,0,0,2768.9771
KAUSHAMBI,UTTAR PRADESH,2017,3,2017Q3,11,0,0,2863.5067
KAUSHAMBI,UTTAR PRADESH,2017,4,2017Q4,12,0,0,2924.4269
KAUSHAMBI,UTTAR PRADESH,2018,1,2018Q1,13,0,0,3055.2696
KAUSHAMBI,UTTAR PRADESH,2018,2,2018Q2,14,0,0,3057.3269
KAUSHAMBI,UTTAR PRADESH,2018,3,2018Q3,15,1,0,3186.9773
KAUSHAMBI,UTTAR PRADESH,2018,4,2018Q4,16,0,0,3198.1228
KAUSHAMBI,UTTAR PRADESH,2019,1,2019Q1,17,0,0,3329.5386
KAUSHAMBI,UTTAR PRADESH,2019,2,2019Q2,18,0,0,3261.4446
KAUSHAMBI,UTTAR PRADESH,2019,3,2019Q3,19,0,0,3417.7906
KAUSHAMBI,UTTAR PRADESH,2019,4,2019Q4,20,0,0,3519.6633
KAUSHAMBI,UTTAR PRADESH,2020,1,2020Q1,21,0,0,3970.0843
KAUSHAMBI,UTTAR PRADESH,2020,2,2020Q2,22,1,0,3631.4228
KAUSHAMBI,UTTAR PRADESH,2020,3,2020Q3,23,0,0,3719.1223
KAUSHAMBI,UTTAR PRADESH,2020,4,2020Q4,24,0,0,3730.6927
KAUSHAMBI,UTTAR PRADESH,2021,1,2021Q1,25,0,0,4040.5332
KAUSHAMBI,UTTAR PRADESH,2021,2,2021Q2,26,1,0,3928.4353
KAUSHAMBI,UTTAR PRADESH,2021,3,2021Q3,27,0,0,4041.6261
KAUSHAMBI,UTTAR PRADESH,2021,4,2021Q4,28,0,0,4084.9167
KAUSHAMBI,UTTAR PRADESH,2022,1,2022Q1,29,0,0,4282.5692
KAUSHAMBI,UTTAR PRADESH,2022,2,2022Q2,30,0,0,4167.8548
KAUSHAMBI,UTTAR PRADESH,2022,3,2022Q3,31,1,0,4315.3431
KAUSHAMBI,UTTAR PRADESH,2022,4,2022Q4,32,0,0,4459.7671
KAUSHAMBI,UTTAR PRADESH,2023,1,2023Q1,33,0,0,3996.7479
KAUSHAMBI,UTTAR PRADESH,2023,2,2023Q2,34,0,0,3976.5846
KAUSHAMBI,UTTAR PRADESH,2023,3,2023Q3,35,0,0,4253.226500000001
KAUSHAMBI,UTTAR PRADESH,2023,4,2023Q4,36,0,0,4370.1867
KAUSHAMBI,UTTAR PRADESH,2024,1,2024Q1,37,0,0,4682.0046
KAUSHAMBI,UTTAR PRADESH,2024,2,2024Q2,38,0,0,4559.736800000001
KAUSHAMBI,UTTAR PRADESH,2024,3,2024Q3,39,0,0,4693.5996
KAUSHAMBI,UTTAR PRADESH,2024,4,2024Q4,40,0,0,4771.4573
KENDRAPARA,ODISHA,2015,1,2015Q1,1,0,0,3174.3485
KENDRAPARA,ODISHA,2015,2,2015Q2,2,0,0,3129.1497
KENDRAPARA,ODISHA,2015,3,2015Q3,3,0,0,3268.7869
KENDRAPARA,ODISHA,2015,4,2015Q4,4,0,0,3308.3105
KENDRAPARA,ODISHA,2016,1,2016Q1,5,0,0,3526.0985
KENDRAPARA,ODISHA,2016,2,2016Q2,6,0,0,3488.9393
KENDRAPARA,ODISHA,2017,2,2017Q2,10,0,0,4158.0403
KENDRAPARA,ODISHA,2017,3,2017Q3,11,0,0,4337.8013
KENDRAPARA,ODISHA,2017,4,2017Q4,12,0,0,4446.9459
KENDRAPARA,ODISHA,2018,1,2018Q1,13,0,0,4667.2198
KENDRAPARA,ODISHA,2018,2,2018Q2,14,0,0,4609.1057
KENDRAPARA,ODISHA,2018,3,2018Q3,15,1,0,4785.0846
KENDRAPARA,ODISHA,2018,4,2018Q4,16,0,0,4983.5244
KENDRAPARA,ODISHA,2019,1,2019Q1,17,0,0,5249.6491
KENDRAPARA,ODISHA,2019,2,2019Q2,18,0,0,5244.0619
KENDRAPARA,ODISHA,2019,3,2019Q3,19,1,0,5507.372
KENDRAPARA,ODISHA,2019,4,2019Q4,20,0,0,5722.7711
KENDRAPARA,ODISHA,2020,1,2020Q1,21,0,0,5955.4636
KENDRAPARA,ODISHA,2020,2,2020Q2,22,1,0,6045.6281
KENDRAPARA,ODISHA,2020,3,2020Q3,23,0,0,6133.5611
KENDRAPARA,ODISHA,2020,4,2020Q4,24,0,0,6164.8543
KENDRAPARA,ODISHA,2021,1,2021Q1,25,0,0,6364.4737
KENDRAPARA,ODISHA,2021,2,2021Q2,26,0,0,6387.708
KENDRAPARA,ODISHA,2021,3,2021Q3,27,0,0,6509.6686
KENDRAPARA,ODISHA,2021,4,2021Q4,28,0,0,6669.2284
KENDRAPARA,ODISHA,2022,1,2022Q1,29,0,0,6869.4209
KENDRAPARA,ODISHA,2022,2,2022Q2,30,0,0,6789.2667
KENDRAPARA,ODISHA,2022,3,2022Q3,31,0,0,6952.4731
KENDRAPARA,ODISHA,2022,4,2022Q4,32,0,0,7178.281
KENDRAPARA,ODISHA,2023,1,2023Q1,33,0,0,6814.3123
KENDRAPARA,ODISHA,2023,2,2023Q2,34,0,0,6849.7914
KENDRAPARA,ODISHA,2023,3,2023Q3,35,0,0,7096.6713
KENDRAPARA,ODISHA,2023,4,2023Q4,36,0,0,7357.453100000001
KENDRAPARA,ODISHA,2024,1,2024Q1,37,0,0,7829.8774
KENDRAPARA,ODISHA,2024,2,2024Q2,38,0,0,7864.6461
KENDRAPARA,ODISHA,2024,3,2024Q3,39,0,0,8081.3629
KENDRAPARA,ODISHA,2024,4,2024Q4,40,0,0,8215.3669
KENDUJHAR,ODISHA,2015,1,2015Q1,1,0,0,6628.1914
KENDUJHAR,ODISHA,2015,2,2015Q2,2,0,0,6367.8945
KENDUJHAR,ODISHA,2015,3,2015Q3,3,0,0,6539.2955
KENDUJHAR,ODISHA,2015,4,2015Q4,4,0,0,6531.5134
KENDUJHAR,ODISHA,2016,1,2016Q1,5,0,0,6809.6001
KENDUJHAR,ODISHA,2016,2,2016Q2,6,0,0,7048.3063
KENDUJHAR,ODISHA,2017,2,2017Q2,10,0,0,8859.3075
KENDUJHAR,ODISHA,2017,3,2017Q3,11,0,0,9344.9714
KENDUJHAR,ODISHA,2017,4,2017Q4,12,0,0,9296.9988
KENDUJHAR,ODISHA,2018,1,2018Q1,13,0,0,9977.8556
KENDUJHAR,ODISHA,2018,2,2018Q2,14,0,0,10344.1856
KENDUJHAR,ODISHA,2018,3,2018Q3,15,1,0,10747.7242
KENDUJHAR,ODISHA,2018,4,2018Q4,16,0,0,11413.6524
KENDUJHAR,ODISHA,2019,1,2019Q1,17,0,0,12207.2606
KENDUJHAR,ODISHA,2019,2,2019Q2,18,0,0,12227.8281
KENDUJHAR,ODISHA,2019,3,2019Q3,19,1,0,13137.772
KENDUJHAR,ODISHA,2019,4,2019Q4,20,0,0,13899.0111
KENDUJHAR,ODISHA,2020,1,2020Q1,21,0,0,13687.7323
KENDUJHAR,ODISHA,2020,2,2020Q2,22,1,0,15564.3107
KENDUJHAR,ODISHA,2020,3,2020Q3,23,0,0,15662.8705
KENDUJHAR,ODISHA,2020,4,2020Q4,24,0,0,16269.1233
KENDUJHAR,ODISHA,2021,1,2021Q1,25,0,0,17097.8217
KENDUJHAR,ODISHA,2021,2,2021Q2,26,0,0,17180.2953
KENDUJHAR,ODISHA,2021,3,2021Q3,27,0,0,17656.0551
KENDUJHAR,ODISHA,2021,4,2021Q4,28,0,0,18423.2608
KENDUJHAR,ODISHA,2022,1,2022Q1,29,0,0,19215.5346
KENDUJHAR,ODISHA,2022,2,2022Q2,30,0,0,19146.4509
KENDUJHAR,ODISHA,2022,3,2022Q3,31,0,0,19314.4682
KENDUJHAR,ODISHA,2022,4,2022Q4,32,0,0,19589.1447
KENDUJHAR,ODISHA,2023,1,2023Q1,33,0,0,18649.1074
KENDUJHAR,ODISHA,2023,2,2023Q2,34,0,0,19149.3738
KENDUJHAR,ODISHA,2023,3,2023Q3,35,0,0,19630.9064
KENDUJHAR,ODISHA,2023,4,2023Q4,36,0,0,20128.4958
KENDUJHAR,ODISHA,2024,1,2024Q1,37,0,0,20815.062100000003
KENDUJHAR,ODISHA,2024,2,2024Q2,38,0,0,21420.2744
KENDUJHAR,ODISHA,2024,3,2024Q3,39,0,0,22200.3557
KENDUJHAR,ODISHA,2024,4,2024Q4,40,0,0,22969.5989
KHAGARIA,BIHAR,2015,1,2015Q1,1,0,0,1791.9029
KHAGARIA,BIHAR,2015,2,2015Q2,2,0,0,1688.3214
KHAGARIA,BIHAR,2015,3,2015Q3,3,0,0,1795.0275
KHAGARIA,BIHAR,2015,4,2015Q4,4,0,0,1775.5055
KHAGARIA,BIHAR,2016,1,2016Q1,5,0,0,2016.6668
KHAGARIA,BIHAR,2016,2,2016Q2,6,0,0,1934.2794
KHAGARIA,BIHAR,2017,2,2017Q2,10,0,0,2304.2379
KHAGARIA,BIHAR,2017,3,2017Q3,11,0,0,2418.3955
KHAGARIA,BIHAR,2017,4,2017Q4,12,0,0,2454.206
KHAGARIA,BIHAR,2018,1,2018Q1,13,0,0,2767.2391
KHAGARIA,BIHAR,2018,2,2018Q2,14,0,0,2507.6958
KHAGARIA,BIHAR,2018,3,2018Q3,15,0,0,2577.8759
KHAGARIA,BIHAR,2018,4,2018Q4,16,0,0,2689.1601
KHAGARIA,BIHAR,2019,1,2019Q1,17,0,0,2893.4121
KHAGARIA,BIHAR,2019,2,2019Q2,18,0,0,2791.6169
KHAGARIA,BIHAR,2019,3,2019Q3,19,0,0,2969.8178
KHAGARIA,BIHAR,2019,4,2019Q4,20,0,0,3016.9841
KHAGARIA,BIHAR,2020,1,2020Q1,21,0,0,3299.5018
KHAGARIA,BIHAR,2020,2,2020Q2,22,1,0,3174.8188
KHAGARIA,BIHAR,2020,3,2020Q3,23,0,0,3276.9959
KHAGARIA,BIHAR,2020,4,2020Q4,24,0,0,3221.7801
KHAGARIA,BIHAR,2021,1,2021Q1,25,0,0,3345.3843
KHAGARIA,BIHAR,2021,2,2021Q2,26,1,0,3357.6662
KHAGARIA,BIHAR,2021,3,2021Q3,27,0,0,3435.2977
KHAGARIA,BIHAR,2021,4,2021Q4,28,0,0,3427.6049
KHAGARIA,BIHAR,2022,1,2022Q1,29,0,0,3630.9388
KHAGARIA,BIHAR,2022,2,2022Q2,30,1,0,3758.3959
KHAGARIA,BIHAR,2022,3,2022Q3,31,0,0,3806.8462
KHAGARIA,BIHAR,2022,4,2022Q4,32,0,0,3891.8275
KHAGARIA,BIHAR,2023,1,2023Q1,33,0,0,3450.0499
KHAGARIA,BIHAR,2023,2,2023Q2,34,1,0,3523.0864
KHAGARIA,BIHAR,2023,3,2023Q3,35,0,0,3638.1069
KHAGARIA,BIHAR,2023,4,2023Q4,36,0,0,3670.547
KHAGARIA,BIHAR,2024,1,2024Q1,37,0,0,3877.5366
KHAGARIA,BIHAR,2024,2,2024Q2,38,0,0,3960.4617
KHAGARIA,BIHAR,2024,3,2024Q3,39,0,0,4012.384
KHAGARIA,BIHAR,2024,4,2024Q4,40,0,0,4072.2749
KHAMMAM,TELANGANA,2015,1,2015Q1,1,0,0,7739.8167
KHAMMAM,TELANGANA,2015,2,2015Q2,2,0,0,7657.1418
KHAMMAM,TELANGANA,2015,3,2015Q3,3,0,0,7952.6643
KHAMMAM,TELANGANA,2015,4,2015Q4,4,0,0,8095.6343
KHAMMAM,TELANGANA,2016,1,2016Q1,5,0,0,8551.2962
